id,gs_size,gs_size_scale,gs_size_halo,gs_fill_opacity,gs_rotation,gs_color,gs_color_halo,the_geom
1748,0.3,1.13,4.3,0.5,0,#666EFF,666EFF,0101000020110F00009A999979700D55419A9999597D535EC1
1749,0.5,1.11,7.7,0.7,0,#8B96FF,8B96FF,0101000020110F000052B81EE501986941B81E854B722B67C1
1750,0.5,1.06,9.6,0.5,0,#FFFFFF,FFFFFF,0101000020110F000014AE47392F846A41AE47E122E7B069C1
1751,0.3,1.18,10.7,0.7,0,#666EFF,666EFF,0101000020110F0000CDCCCC84CE1F654185EB51C8E1AE6D41
1752,0.1,1,2.6,0.5,0,#FFF464,FFF464,0101000020110F0000B81E85EB1F2C1241000000205F7143C1
1753,0.4,1.17,9.4,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000B81E859B8A2C59C1E17A144E06305AC1
1754,0.4,1.02,4.1,0.7,0,#FA6642,FA6642,0101000020110F0000295C8F4ED22C70C1295C8FF2385B52C1
1755,0.5,1.19,2.3,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000295C8F8235A04041AE47E19E27777041
1756,0.1,1.08,5.9,0.4,0,#FEAA52,FEAA52,0101000020110F0000D7A370F5DD7B65C1B81E8587C9FD7241
1757,0.4,1.1,7.9,0.5,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC205017C52C166666696A87467C1
1758,0.1,1.14,8.9,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000CDCCCCEC28796441C3F5283C75A95A41
1759,0.3,1.12,11.4,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000C3F52894506E71C1A4703D3A4A7B6741
1760,0.3,1.11,7.2,0.7,0,#666EFF,666EFF,0101000020110F00000AD7A3A068515D41F6285C8F3BEF2541
1761,0.3,1.09,6.7,0.7,0,#E6E6F7,E6E6F7,0101000020110F0000F6285CD78C6C66C1EC51B816B2386AC1
1762,0.2,1.11,5.6,0.7,0,#F9F6CF,F9F6CF,0101000020110F00005C8FC21D0B2D66C11F85EBB955E36141
1763,0.3,1.04,11.9,0.7,0,#CBCDFE,CBCDFE,0101000020110F0000E17A14AEFE472BC1B81E855B5F8D52C1
1764,0.2,1.04,10.9,0.6,0,#666EFF,666EFF,0101000020110F000052B81EE54BEE43C1F6285CEFD70160C1
1765,0.3,1.09,8.8,0.6,0,#F9F3A4,F9F3A4,0101000020110F0000A4703DDA9F2B6A415C8FC2C1A6F170C1
1766,0.1,1.12,12,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000D7A3703DB0A82EC18FC2F5942E9F7041
1767,0.1,1.02,6.9,0.6,0,#E6E6F7,E6E6F7,0101000020110F0000295C8F9ECEC27041295C8F223C4D4BC1
1768,0.2,1.09,7.9,0.7,0,#F9F6CF,F9F6CF,0101000020110F0000A4703D4AC9BC4841AE47E17E613C70C1
1769,0.2,1.16,3.4,0.7,0,#CBCDFE,CBCDFE,0101000020110F00000AD7A3E08E755C419A99991D813771C1
1770,0.4,1.09,8.1,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000B81E85EB23F43D4185EB51584B3864C1
1771,0.5,1,3.4,0.5,0,#FFFFFF,FFFFFF,0101000020110F000052B81E0D30E86FC11F85EBC153336D41
1772,0.4,1.03,2.8,0.7,0,#666EFF,666EFF,0101000020110F0000B81E856BEF8440C114AE47FDA4687041
1773,0.3,1.19,4.7,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000E17A14CE3C7B5DC1D7A3703D35E91441
1774,0.1,1.17,11.4,0.4,0,#8B96FF,8B96FF,0101000020110F0000295C8F5AEA5B6EC1CDCCCC2C74BA44C1
1775,0.2,1.12,2.2,0.6,0,#666EFF,666EFF,0101000020110F00006666667EF84160417B14AE47F73E64C1
1776,0.5,1.04,7.6,0.7,0,#FEAA52,FEAA52,0101000020110F00009A9999197E1B56C11F85EBF1233B5841
1777,0.3,1.2,6.7,0.7,0,#FEAA52,FEAA52,0101000020110F0000AE47E15641CC704152B81E4528EE5641
1778,0.5,1.04,4.4,0.7,0,#FFF464,FFF464,0101000020110F00005C8FC271874F72C1F6285CB748796041
1779,0.5,1.01,9.8,0.7,0,#FA6642,FA6642,0101000020110F00000AD7A3C0FF995C41D7A3707D46D75F41
1780,0.3,1.2,3.1,0.4,0,#FA6642,FA6642,0101000020110F00005C8FC29D3AE56EC1713D0AD7E15046C1
1781,0.2,1.11,10.7,0.7,0,#CBCDFE,CBCDFE,0101000020110F000066666666579414C1F6285CDB1D9072C1
1782,0.5,1.05,6,0.4,0,#FFF464,FFF464,0101000020110F0000AE47E11A521D6D41E17A14AEDCD16441
1783,0.1,1.16,6,0.5,0,#8B96FF,8B96FF,0101000020110F0000F6285C7F8D8B6241295C8F4227B52DC1
1784,0.4,1.1,3.9,0.4,0,#E6E6F7,E6E6F7,0101000020110F0000D7A3703DD3DC2DC10AD7A318DB676D41
1785,0.3,1.02,4.4,0.5,0,#CBCDFE,CBCDFE,0101000020110F00001F85EBD19BDF3641B81E85EBB6023141
1786,0.2,1.17,6.8,0.7,0,#FFFFFF,FFFFFF,0101000020110F00009A9999A1EC9F6441295C8F6A7FA87241
1787,0.3,1.13,2.2,0.5,0,#666EFF,666EFF,0101000020110F00007B14AE870EBC47C1B81E85ABFCF86FC1
1788,0.3,1.1,4.3,0.6,0,#F9F6CF,F9F6CF,0101000020110F000066666656FED453C1EC51B8FE805B7141
1789,0.4,1.02,7,0.5,0,#F9F3A4,F9F3A4,0101000020110F0000295C8FC242A062C1295C8F3AAB716141
1790,0.1,1.06,7.9,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000B81E85C33AEE6E4185EB517823625DC1
1791,0.5,1.16,10.6,0.7,0,#FEAA52,FEAA52,0101000020110F0000B81E859B909F7041D7A3705527CF6941
1792,0.5,1.11,7.8,0.4,0,#CBCDFE,CBCDFE,0101000020110F00007B14AE272B9667C1666666F6521451C1
1793,0.3,1.05,3.4,0.5,0,#FFFFFF,FFFFFF,0101000020110F000014AE476928A66B41295C8FC292F954C1
1794,0.4,1.03,3.2,0.4,0,#FFFFFF,FFFFFF,0101000020110F00006666669E5B886941AE47E18270F96241
1795,0.3,1,3.2,0.4,0,#FA6642,FA6642,0101000020110F000048E17A7C685B66C1EC51B83E2ABB6D41
1796,0.3,1.14,3.8,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000C3F528D87B2271C1E17A140E674C6BC1
1797,0.4,1.01,5.5,0.7,0,#FA6642,FA6642,0101000020110F0000B81E856B556837419A9999F98FC765C1
1798,0.2,1.16,9.9,0.5,0,#666EFF,666EFF,0101000020110F00009A9999C953D857C13D0AD7A3F1E62341
1799,0.3,1.03,5.8,0.7,0,#FFFFFF,FFFFFF,0101000020110F000085EB5140B6AA6A413D0AD70BD54861C1
1800,0.4,1.1,4.3,0.6,0,#FA6642,FA6642,0101000020110F00007B14AE0F43BD6AC15C8FC255C0BF6541
1801,0.5,1.16,8,0.5,0,#FA6642,FA6642,0101000020110F00006666667210397141295C8F524BA25941
1802,0.4,1.08,10.8,0.6,0,#FEAA52,FEAA52,0101000020110F00009A99990947336FC133333363906F56C1
1803,0.2,1.16,10.4,0.4,0,#F9F3A4,F9F3A4,0101000020110F000014AE47D1B8605CC1F6285C27ADD96E41
1804,0.2,1.18,10.2,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000A4703D227401734148E17AE487E56EC1
1805,0.4,1.12,6.7,0.6,0,#F9F3A4,F9F3A4,0101000020110F00007B14AEC7F5EE68417B14AEDFAF127041
1806,0.5,1.14,2.5,0.7,0,#FEAA52,FEAA52,0101000020110F0000000000304AC06141666666CE15886641
1807,0.2,1.09,11.9,0.4,0,#F9F6CF,F9F6CF,0101000020110F0000713D0AC32F137041EC51B85E9C2E4241
1808,0.2,1.16,6.3,0.6,0,#F9F3A4,F9F3A4,0101000020110F00009A999959B1E04EC13D0AD703747566C1
1809,0.5,1,3.4,0.6,0,#FFFFFF,FFFFFF,0101000020110F000014AE478DB54D70C13333331BFE0B6B41
1810,0.3,1.09,5.5,0.5,0,#CBCDFE,CBCDFE,0101000020110F000066666626FA1F69C17B14AE63BB677141
1811,0.3,1.17,2.9,0.6,0,#FFF464,FFF464,0101000020110F0000295C8F92161D63C114AE47E1E5933CC1
1812,0.4,1.13,9.1,0.5,0,#FFFFFF,FFFFFF,0101000020110F00001F85EB51BF431BC185EB51E0BB1371C1
1813,0.1,1.14,9.6,0.5,0,#FFFFFF,FFFFFF,0101000020110F000033333377539B71418FC2F568C4704141
1814,0.4,1.2,10.6,0.7,0,#8B96FF,8B96FF,0101000020110F00000AD7A360341958418FC2F558DD4155C1
1815,0.1,1.01,10.8,0.4,0,#E6E6F7,E6E6F7,0101000020110F00003D0AD7FBAB63674152B81E0D4DC265C1
1816,0.2,1.07,5.3,0.5,0,#FFF464,FFF464,0101000020110F000085EB5188CC886B41AE47E19AC31F6CC1
1817,0.5,1.06,11.1,0.6,0,#F9F6CF,F9F6CF,0101000020110F00007B14AE8F12676EC1A4703DE2D84F6A41
1818,0.2,1.01,2.6,0.7,0,#FFFFFF,FFFFFF,0101000020110F000085EB5198E00C594166666652C99E70C1
1819,0.1,1.01,4.6,0.7,0,#F9F6CF,F9F6CF,0101000020110F0000CDCCCCE4475B624148E17AA05ECC7241
1820,0.1,1.15,2.2,0.4,0,#F9F3A4,F9F3A4,0101000020110F000052B81E85C6C33641EC51B8DECB2B3741
1821,0.3,1.15,7.6,0.7,0,#FFFFFF,FFFFFF,0101000020110F00001F85EB3521E07241AE47E1EAA6766841
1822,0.2,1.17,3.4,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000D7A370BD243635C1F6285C5F19B468C1
1823,0.2,1.02,7,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000F6285CEF9BF66541CDCCCCCCCC0621C1
1824,0.3,1,6.4,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000EC51B80EA3475641333333436C0C5DC1
1825,0.4,1.13,7.2,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000D7A3704DBA316141E17A14B6A7E860C1
1826,0.2,1.05,8.5,0.4,0,#FEAA52,FEAA52,0101000020110F00005C8FC295260B6041EC51B8C603C56CC1
1827,0.1,1.12,6.3,0.6,0,#F9F3A4,F9F3A4,0101000020110F000014AE4749833E63C17B14AE5F8A7C6141
1828,0.4,1.15,8,0.6,0,#FFFFFF,FFFFFF,0101000020110F000085EB51A0C51164C13333338398CD68C1
1829,0.3,1.17,6.1,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000CDCCCC6C809D6E413D0AD70BDE807041
1830,0.2,1.03,3.7,0.4,0,#FFF464,FFF464,0101000020110F00007B14AE277E136E410AD7A3A0582F5AC1
1831,0.5,1.19,11.6,0.5,0,#666EFF,666EFF,0101000020110F00009A999909C23554C152B81E25242153C1
1832,0.5,1.05,5.3,0.4,0,#FFFFFF,FFFFFF,0101000020110F00001F85EB6113335041333333B369F433C1
1833,0.5,1.02,10,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000CDCCCC8C72E855C1EC51B83E4F2E4C41
1834,0.5,1.02,9.5,0.7,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC2FD50E2604185EB51183CD271C1
1835,0.5,1.12,10.5,0.7,0,#FFF464,FFF464,0101000020110F000014AE47A19AC36E41713D0A9763F25A41
1836,0.1,1.15,3.5,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000CDCCCCCC407C57C1C3F52858211170C1
1837,0.2,1.2,7.4,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000B81E856BC0D170413D0AD783F0D26EC1
1838,0.1,1.15,5.2,0.4,0,#E6E6F7,E6E6F7,0101000020110F00007B14AECF1CCF654185EB51B805813A41
1839,0.3,1.17,5.3,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000000000804BC73C41333333EB6BF56F41
1840,0.5,1.07,3,0.5,0,#F9F3A4,F9F3A4,0101000020110F0000295C8F224323454152B81E6569666FC1
1841,0.3,1.02,2.1,0.5,0,#CBCDFE,CBCDFE,0101000020110F0000CDCCCCBC457667C114AE476978E66641
1842,0.2,1.19,5.4,0.4,0,#E6E6F7,E6E6F7,0101000020110F0000D7A3706980E87041D7A370358E0667C1
1843,0.5,1.04,5.7,0.4,0,#FFFFFF,FFFFFF,0101000020110F000000000080833C22419A9999F9A3E062C1
1844,0.5,1.04,5.3,0.4,0,#CBCDFE,CBCDFE,0101000020110F00007B14AEBB0F0670C1295C8F56FD1A7341
1845,0.3,1.15,4,0.6,0,#FFFFFF,FFFFFF,0101000020110F00009A99991907E52141CDCCCCCC18924041
1846,0.5,1.2,3.3,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000C3F528A40D666C4114AE4751A43661C1
1847,0.3,1.2,7.1,0.7,0,#FEAA52,FEAA52,0101000020110F00008FC2F5C04D3C64411F85EB51040D53C1
1848,0.2,1.02,12,0.4,0,#F9F6CF,F9F6CF,0101000020110F000085EB5120619763C1295C8FB2C0B655C1
1849,0.4,1.15,6.5,0.7,0,#CBCDFE,CBCDFE,0101000020110F0000CDCCCC0CA3E75441E17A1412E6E370C1
1850,0.2,1.16,6,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000EC51B8E609A16FC1B81E85EB3D1E72C1
1851,0.4,1.11,4.2,0.6,0,#FA6642,FA6642,0101000020110F0000000000401F294BC1EC51B80EA6995641
1852,0.5,1.19,2.4,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000F6285C7FFAA55F41666666E6C67E6B41
1853,0.3,1.01,5.5,0.5,0,#666EFF,666EFF,0101000020110F00009A99996946285F41CDCCCCCCE06F6A41
1854,0.2,1.2,3.8,0.4,0,#F9F3A4,F9F3A4,0101000020110F0000F6285CBF98FC69C1295C8F82EEB655C1
1855,0.5,1,6.7,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000CDCCCC6CBC564241D7A37045F5096BC1
1856,0.4,1.2,5.9,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000713D0AB723064741F6285CFFAC876941
1857,0.3,1.13,7,0.7,0,#FEAA52,FEAA52,0101000020110F0000D7A3704545796941333333F318976541
1858,0.2,1.06,2.5,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000F6285C537E1371C15C8FC2957C336F41
1859,0.3,1.08,6.5,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E10A24276FC1D7A370BD2FAD6541
1860,0.1,1.05,2.4,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000713D0A8F1E8B72C19A999989529A5FC1
1861,0.1,1.03,5.2,0.5,0,#CBCDFE,CBCDFE,0101000020110F0000713D0ADB909470C1E17A14AE7A8B70C1
1862,0.5,1.15,4.7,0.4,0,#FEAA52,FEAA52,0101000020110F00008FC2F520DF9A6D41B81E851B7BD05941
1863,0.5,1.13,11.4,0.6,0,#666EFF,666EFF,0101000020110F0000333333E3D5B96F41F6285C37CD8860C1
1864,0.2,1.02,3.3,0.7,0,#F9F6CF,F9F6CF,0101000020110F0000666666F27ECD7241CDCCCCC463606641
1865,0.4,1.15,10.1,0.6,0,#FFF464,FFF464,0101000020110F0000EC51B87ECF666A417B14AEA719157041
1866,0.3,1.04,4.9,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000666666E6B67D2B41666666668C461041
1867,0.3,1,6,0.5,0,#FEAA52,FEAA52,0101000020110F0000D7A370A5429561C19A9999C9B22568C1
1868,0.2,1.03,5.8,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000295C8FFA8E1472C1D7A370357D5B70C1
1869,0.3,1.1,2.4,0.4,0,#F9F6CF,F9F6CF,0101000020110F00000000004873EA60C11F85EBC53F327241
1870,0.1,1.08,2,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E10ACABA7041C3F5281C51DD5341
1871,0.2,1.05,4.7,0.7,0,#FFFFFF,FFFFFF,0101000020110F00007B14AEBFF8EE69C185EB5134578D70C1
1872,0.3,1.02,4.4,0.7,0,#FEAA52,FEAA52,0101000020110F0000EC51B8E6DBDD6FC1EC51B87E2ABE6341
1873,0.5,1.17,2.7,0.5,0,#8B96FF,8B96FF,0101000020110F00000AD7A310760470C15C8FC23DD5206341
1874,0.3,1.11,7.9,0.5,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC269C13472C18FC2F5D0C9D16141
1875,0.5,1,9.5,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000D7A370BD37D649C10AD7A3B0CA6C38C1
1876,0.1,1.01,7.7,0.4,0,#FFFFFF,FFFFFF,0101000020110F00007B14AE87C80E43418FC2F5E8B1CE5C41
1877,0.5,1.01,11.3,0.6,0,#FA6642,FA6642,0101000020110F0000333333DB427365410AD7A3B0F9755041
1878,0.2,1.09,4.6,0.4,0,#E6E6F7,E6E6F7,0101000020110F00000AD7A310CBF168C148E17A54FF2A5641
1879,0.5,1.09,11.5,0.5,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC2D5A3D74EC1C3F5281C0AAB6AC1
1880,0.3,1.07,9.7,0.6,0,#FEAA52,FEAA52,0101000020110F0000A4703DC2DEFE70C15C8FC2155C3A56C1
1881,0.1,1.13,11,0.7,0,#FEAA52,FEAA52,0101000020110F00003D0AD743EDBC6AC1295C8F2A185A70C1
1882,0.2,1.04,5.3,0.5,0,#666EFF,666EFF,0101000020110F0000713D0AE717705A41AE47E19A4A725E41
1883,0.3,1.17,9.2,0.7,0,#CBCDFE,CBCDFE,0101000020110F0000B81E850BBCA76C41EC51B8BEC5DB6041
1884,0.5,1.13,5.5,0.5,0,#666EFF,666EFF,0101000020110F000000000050478764C1CDCCCCFC948867C1
1885,0.3,1.13,10.5,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000EC51B826EB676E4114AE4789CE4B6D41
1886,0.1,1.06,10.7,0.7,0,#F9F6CF,F9F6CF,0101000020110F00003D0AD76377AA38C1713D0A070B7468C1
1887,0.4,1.11,10.4,0.4,0,#666EFF,666EFF,0101000020110F0000A4703D4A883966C19A9999E9571473C1
1888,0.1,1.06,7.7,0.6,0,#FFF464,FFF464,0101000020110F000085EB51580A3C6E419A9999B184DE68C1
1889,0.2,1.06,10.5,0.5,0,#FEAA52,FEAA52,0101000020110F000052B81EA5713B53C114AE4765ED8E7041
1890,0.3,1.19,11,0.7,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC27569DD71C166666636E9436B41
1891,0.1,1.16,9.9,0.5,0,#F9F3A4,F9F3A4,0101000020110F000052B81E250B0769C1713D0A6737F051C1
1892,0.5,1.14,10.3,0.5,0,#CBCDFE,CBCDFE,0101000020110F000085EB5138CDA525C133333363B3176A41
1893,0.3,1.16,10.9,0.4,0,#F9F3A4,F9F3A4,0101000020110F00000AD7A370D93C34C1CDCCCC705E797141
1894,0.4,1.12,4.1,0.5,0,#666EFF,666EFF,0101000020110F00006666666671003241C3F5287CF4524041
1895,0.1,1.02,3.1,0.4,0,#666EFF,666EFF,0101000020110F0000000000E05D505BC100000078CC887041
1896,0.4,1.2,4.9,0.6,0,#FEAA52,FEAA52,0101000020110F0000713D0AD7A99F1941CDCCCC4CDF385941
1897,0.1,1.17,6,0.6,0,#E6E6F7,E6E6F7,0101000020110F00001F85EB31CC3F6A410AD7A3309B4B50C1
1898,0.1,1.01,9.9,0.4,0,#FEAA52,FEAA52,0101000020110F000014AE47CDC0A672C1713D0A8711BD6641
1899,0.2,1.09,7,0.5,0,#FFFFFF,FFFFFF,0101000020110F00000AD7A3F0FDC44DC1333333E30C206AC1
1900,0.2,1.13,7.2,0.4,0,#FA6642,FA6642,0101000020110F00001F85EB712F8654C1333333E305296841
1901,0.1,1.17,4.3,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000D7A37095DCFF6841295C8FC2F7BD40C1
1902,0.2,1.11,10.4,0.7,0,#FFF464,FFF464,0101000020110F00008FC2F5C846A95E41EC51B856802E61C1
1903,0.3,1.15,3.5,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000295C8FAA1E776EC15C8FC2A19F1571C1
1904,0.5,1,10.5,0.4,0,#8B96FF,8B96FF,0101000020110F00000AD7A358DE8D6041E17A14EE500138C1
1905,0.4,1.06,3.5,0.5,0,#FFFFFF,FFFFFF,0101000020110F000085EB5198F8F56EC1713D0A6F949F71C1
1906,0.4,1.2,8.8,0.5,0,#FA6642,FA6642,0101000020110F00001F85EBE1222C6C4166666666FEAAF240
1907,0.1,1.1,3.6,0.4,0,#FFFFFF,FFFFFF,0101000020110F00003333333329683E41B81E851B466D5E41
1908,0.4,1.19,11,0.7,0,#CBCDFE,CBCDFE,0101000020110F00001F85EB2921EC6041713D0A17710734C1
1909,0.3,1.07,6.3,0.6,0,#E6E6F7,E6E6F7,0101000020110F000085EB5198DD4C5CC185EB51F8EABB43C1
1910,0.2,1.01,6.2,0.6,0,#FFFFFF,FFFFFF,0101000020110F00001F85EBA11FDC58C1C3F5289479596D41
1911,0.2,1.15,2.4,0.5,0,#F9F3A4,F9F3A4,0101000020110F00009A999989E27B67C114AE471D12357241
1912,0.1,1.06,6.6,0.7,0,#CBCDFE,CBCDFE,0101000020110F00001F85EB7D2CE67041000000309B1967C1
1913,0.1,1.06,7.9,0.5,0,#E6E6F7,E6E6F7,0101000020110F000052B81E5578DC69C1000000D070DD7141
1914,0.5,1.13,8.6,0.5,0,#F9F3A4,F9F3A4,0101000020110F000066666656480E59C1AE47E17A52E159C1
1915,0.5,1.07,5.8,0.5,0,#CBCDFE,CBCDFE,0101000020110F00005C8FC2D5D3376B41E17A14AEE7823C41
1916,0.3,1.18,7.4,0.4,0,#8B96FF,8B96FF,0101000020110F0000C3F5286C90B05C415C8FC295794C4DC1
1917,0.5,1.12,3.6,0.6,0,#8B96FF,8B96FF,0101000020110F0000A4703D3A84036C41CDCCCC6C4DBA4C41
1918,0.5,1.04,10.5,0.6,0,#FEAA52,FEAA52,0101000020110F0000B81E85EB712C6441E17A14C627DE6241
1919,0.3,1.16,4.7,0.7,0,#666EFF,666EFF,0101000020110F0000A4703DEA18DD6541A4703DCAC1DA4241
1920,0.3,1.16,10.8,0.5,0,#CBCDFE,CBCDFE,0101000020110F0000CDCCCC9C07DB714185EB5118E53E71C1
1921,0.2,1.15,7.7,0.5,0,#FFFFFF,FFFFFF,0101000020110F000066666696B78D6B4133333353B49555C1
1922,0.5,1.14,11.7,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000295C8F02758E6841333333EB39A07241
1923,0.2,1.03,7.2,0.4,0,#8B96FF,8B96FF,0101000020110F000048E17A4C0B2163410000002C16127141
1924,0.2,1.13,3.5,0.5,0,#F9F6CF,F9F6CF,0101000020110F0000B81E8513101566C1F6285C7F2B1858C1
1925,0.4,1.03,3.6,0.7,0,#F9F3A4,F9F3A4,0101000020110F000000000054166E70C10000008816B266C1
1926,0.1,1.14,5.6,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000B81E855F243672C114AE472134F956C1
1927,0.1,1.19,11.2,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000A4703D521D0064C152B81E758CE856C1
1928,0.4,1.13,5.6,0.6,0,#F9F6CF,F9F6CF,0101000020110F000033333353C95151C1333333437F3659C1
1929,0.1,1.17,11.3,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000A4703D4AC6C368C152B81EE5568167C1
1930,0.3,1.2,2.9,0.6,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC2DDBC666DC18FC2F5F097F86BC1
1931,0.4,1.1,4.7,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000666666BE8151614133333313D4564B41
1932,0.3,1.09,5.2,0.4,0,#FFFFFF,FFFFFF,0101000020110F000033333333FE0F2BC1AE47E17A285651C1
1933,0.1,1.05,11.8,0.5,0,#FFFFFF,FFFFFF,0101000020110F000085EB5118831A504152B81EF5EE8D6F41
1934,0.2,1.05,4.9,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000C3F5280C45D161413D0AD7C3084D51C1
1935,0.2,1.1,2.7,0.5,0,#CBCDFE,CBCDFE,0101000020110F00000AD7A3F0D5362A41CDCCCC7438307141
1936,0.3,1.2,5.8,0.4,0,#F9F3A4,F9F3A4,0101000020110F00001F85EB39FD077141AE47E1BA4FB75BC1
1937,0.3,1.11,10.1,0.6,0,#FFF464,FFF464,0101000020110F0000333333732D0A6CC114AE47515CCB5B41
1938,0.5,1.1,4.3,0.7,0,#F9F6CF,F9F6CF,0101000020110F0000F6285C0F03EC30C13D0AD7EBB4666BC1
1939,0.1,1.14,9.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000A4703DC61D827141CDCCCC1CA1DB64C1
1940,0.4,1.01,10.2,0.6,0,#FA6642,FA6642,0101000020110F00003333330B2F7B6C41295C8FA2192544C1
1941,0.3,1.13,11.6,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000D7A3700D77396441B81E856B99AB7041
1942,0.2,1.1,7.4,0.6,0,#CBCDFE,CBCDFE,0101000020110F00006666664E888A62C11F85EBB15D424EC1
1943,0.4,1.15,7,0.6,0,#F9F3A4,F9F3A4,0101000020110F0000AE47E122ABC06EC17B14AE97A5816A41
1944,0.3,1.07,5.2,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000333333133BA54AC11F85EB552E837241
1945,0.4,1.1,5,0.4,0,#FFF464,FFF464,0101000020110F000033333363349B5EC152B81E9D63BE6441
1946,0.1,1.02,2.6,0.4,0,#FA6642,FA6642,0101000020110F0000CDCCCCD0621272C114AE47C1F96C6741
1947,0.2,1.16,3.3,0.4,0,#F9F3A4,F9F3A4,0101000020110F0000EC51B8BE53454DC16666664664874A41
1948,0.1,1.18,3.7,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000C3F52880989C7141CDCCCCACC84C6241
1949,0.1,1.13,11.4,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000B81E858FBFFA7241CDCCCCECCDBB4541
1950,0.3,1.08,8,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000F6285C0FB03023411F85EBB15A2B54C1
1951,0.2,1.08,10.5,0.7,0,#8B96FF,8B96FF,0101000020110F0000F6285C9F14A957C15C8FC28DE74E6841
1952,0.2,1.06,7.9,0.7,0,#FFFFFF,FFFFFF,0101000020110F00009A9999499CA057C166666626AB173AC1
1953,0.1,1.13,8.7,0.6,0,#666EFF,666EFF,0101000020110F00001F85EB11C0AD63418FC2F5C078146C41
1954,0.2,1.16,7,0.7,0,#8B96FF,8B96FF,0101000020110F00009A999901369566C1AE47E1FA3AE265C1
1955,0.5,1.16,2.1,0.7,0,#CBCDFE,CBCDFE,0101000020110F000048E17A14C6863DC1E17A14AEB7841F41
1956,0.4,1.05,2.7,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000713D0A1F891871410AD7A310B8C26341
1957,0.1,1.13,2.4,0.5,0,#8B96FF,8B96FF,0101000020110F00008FC2F50021AE7241C3F5285C8F0F6D41
1958,0.5,1.14,5.8,0.5,0,#CBCDFE,CBCDFE,0101000020110F00003D0AD79B618C62411F85EBE118E167C1
1959,0.1,1.13,7.1,0.6,0,#FEAA52,FEAA52,0101000020110F00008FC2F53090B56F41000000A0982D5141
1960,0.3,1.13,5.8,0.7,0,#FFF464,FFF464,0101000020110F0000D7A370FD58877241713D0A3F2B1F65C1
1961,0.4,1.13,11.3,0.6,0,#FFF464,FFF464,0101000020110F00003D0AD74BDA3A6E41AE47E1C27C736AC1
1962,0.3,1.16,2.8,0.7,0,#8B96FF,8B96FF,0101000020110F000000000068E58D604152B81E85CC0223C1
1963,0.5,1.13,7.5,0.4,0,#F9F3A4,F9F3A4,0101000020110F0000F6285CEFAAA150C15C8FC231B9A872C1
1964,0.3,1.07,8.2,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E12A01A85841000000B0F7E86041
