id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom
3519,4,Theta,12-F8,175,Theta-12-F8-175,46,58,0103000020110F0000010000000500000090C2757518B660419A9959B2F52170C190C2757518B660419B99991EFF116FC19A99D97DACE761419B99991EFF116FC19A99D97DACE761419A9959B2F52170C190C2757518B660419A9959B2F52170C1
3520,4,Theta,12-F8,176,Theta-12-F8-176,47,58,0103000020110F00000100000005000000A4703D86401963419A9959B2F52170C19A99D97DACE761419A9959B2F52170C19A99D97DACE761419B99991EFF116FC1A4703D86401963419B99991EFF116FC1A4703D86401963419A9959B2F52170C1
3521,4,Theta,9-F1,177,Theta-9-F1-177,32,59,0103000020110F00000100000005000000A4703D86401923419A9959B2F52170C1A4703D8640192341676666D5EBBA70C10000000000000000676666D5EBBA70C100000000000000009A9959B2F52170C1A4703D86401923419A9959B2F52170C1
3522,4,Theta,9-F1,178,Theta-9-F1-178,33,59,0103000020110F00000100000005000000A4703D86401923419A9959B2F52170C1A4703D86401933419A9959B2F52170C1A4703D8640193341676666D5EBBA70C1A4703D8640192341676666D5EBBA70C1A4703D86401923419A9959B2F52170C1
3523,4,Theta,9-F2,179,Theta-9-F2-179,34,59,0103000020110F00000100000005000000F6285CC9E0A53C41676666D5EBBA70C1A4703D8640193341676666D5EBBA70C1A4703D86401933419A9959B2F52170C1F6285CC9E0A53C419A9959B2F52170C1F6285CC9E0A53C41676666D5EBBA70C1
3524,4,Theta,9-F2,180,Theta-9-F2-180,35,59,0103000020110F00000100000005000000A4703D86401943419A9959B2F52170C1A4703D8640194341676666D5EBBA70C1F6285CC9E0A53C41676666D5EBBA70C1F6285CC9E0A53C419A9959B2F52170C1A4703D86401943419A9959B2F52170C1
3525,4,Theta,10-F3,181,Theta-10-F3-181,36,59,0103000020110F00000100000005000000CDCCCCA790DF47419A9959B2F52170C1CDCCCCA790DF4741676666D5EBBA70C1A4703D8640194341676666D5EBBA70C1A4703D86401943419A9959B2F52170C1CDCCCCA790DF47419A9959B2F52170C1
3526,4,Theta,10-F3,182,Theta-10-F3-182,37,59,0103000020110F00000100000005000000CDCCCCA790DF47419A9959B2F52170C1F6285CC9E0A54C419A9959B2F52170C1F6285CC9E0A54C41676666D5EBBA70C1CDCCCCA790DF4741676666D5EBBA70C1CDCCCCA790DF47419A9959B2F52170C1
3527,4,Theta,10-F4,183,Theta-10-F4-183,38,59,0103000020110F0000010000000500000090C2757518B65041676666D5EBBA70C1F6285CC9E0A54C41676666D5EBBA70C1F6285CC9E0A54C419A9959B2F52170C190C2757518B650419A9959B2F52170C190C2757518B65041676666D5EBBA70C1
3528,4,Theta,10-F4,184,Theta-10-F4-184,39,59,0103000020110F00000100000005000000A4703D86401953419A9959B2F52170C1A4703D8640195341676666D5EBBA70C190C2757518B65041676666D5EBBA70C190C2757518B650419A9959B2F52170C1A4703D86401953419A9959B2F52170C1
3529,4,Theta,11-F5,185,Theta-11-F5-185,40,59,0103000020110F00000100000005000000B81E0597687C55419A9959B2F52170C1B81E0597687C5541676666D5EBBA70C1A4703D8640195341676666D5EBBA70C1A4703D86401953419A9959B2F52170C1B81E0597687C55419A9959B2F52170C1
3530,4,Theta,11-F5,186,Theta-11-F5-186,41,59,0103000020110F00000100000005000000B81E0597687C55419A9959B2F52170C1CDCCCCA790DF57419A9959B2F52170C1CDCCCCA790DF5741676666D5EBBA70C1B81E0597687C5541676666D5EBBA70C1B81E0597687C55419A9959B2F52170C1
3531,4,Theta,11-F6,187,Theta-11-F6-187,42,59,0103000020110F00000100000005000000E27A94B8B8425A41676666D5EBBA70C1CDCCCCA790DF5741676666D5EBBA70C1CDCCCCA790DF57419A9959B2F52170C1E27A94B8B8425A419A9959B2F52170C1E27A94B8B8425A41676666D5EBBA70C1
3532,4,Theta,11-F6,188,Theta-11-F6-188,43,59,0103000020110F00000100000005000000F6285CC9E0A55C419A9959B2F52170C1F6285CC9E0A55C41676666D5EBBA70C1E27A94B8B8425A41676666D5EBBA70C1E27A94B8B8425A419A9959B2F52170C1F6285CC9E0A55C419A9959B2F52170C1
3533,4,Theta,12-F7,189,Theta-12-F7-189,44,59,0103000020110F000001000000050000000BD723DA08095F419A9959B2F52170C10BD723DA08095F41676666D5EBBA70C1F6285CC9E0A55C41676666D5EBBA70C1F6285CC9E0A55C419A9959B2F52170C10BD723DA08095F419A9959B2F52170C1
3534,4,Theta,12-F7,190,Theta-12-F7-190,45,59,0103000020110F000001000000050000000BD723DA08095F419A9959B2F52170C190C2757518B660419A9959B2F52170C190C2757518B66041676666D5EBBA70C10BD723DA08095F41676666D5EBBA70C10BD723DA08095F419A9959B2F52170C1
3535,4,Theta,12-F8,191,Theta-12-F8-191,46,59,0103000020110F000001000000050000009A99D97DACE76141676666D5EBBA70C190C2757518B66041676666D5EBBA70C190C2757518B660419A9959B2F52170C19A99D97DACE761419A9959B2F52170C19A99D97DACE76141676666D5EBBA70C1
3536,4,Theta,12-F8,192,Theta-12-F8-192,47,59,0103000020110F00000100000005000000A4703D86401963419A9959B2F52170C1A4703D8640196341676666D5EBBA70C19A99D97DACE76141676666D5EBBA70C19A99D97DACE761419A9959B2F52170C1A4703D86401963419A9959B2F52170C1
3537,4,Theta,13-G1,193,Theta-13-G1-193,32,60,0103000020110F00000100000005000000A4703D8640192341676666D5EBBA70C1A4703D8640192341343373F8E15371C10000000000000000343373F8E15371C10000000000000000676666D5EBBA70C1A4703D8640192341676666D5EBBA70C1
3538,4,Theta,13-G1,194,Theta-13-G1-194,33,60,0103000020110F00000100000005000000A4703D8640192341343373F8E15371C1A4703D8640192341676666D5EBBA70C1A4703D8640193341676666D5EBBA70C1A4703D8640193341343373F8E15371C1A4703D8640192341343373F8E15371C1
3539,4,Theta,13-G2,195,Theta-13-G2-195,34,60,0103000020110F00000100000005000000F6285CC9E0A53C41676666D5EBBA70C1F6285CC9E0A53C41343373F8E15371C1A4703D8640193341343373F8E15371C1A4703D8640193341676666D5EBBA70C1F6285CC9E0A53C41676666D5EBBA70C1
3540,4,Theta,13-G2,196,Theta-13-G2-196,35,60,0103000020110F00000100000005000000F6285CC9E0A53C41343373F8E15371C1F6285CC9E0A53C41676666D5EBBA70C1A4703D8640194341676666D5EBBA70C1A4703D8640194341343373F8E15371C1F6285CC9E0A53C41343373F8E15371C1
3541,4,Theta,14-G3,197,Theta-14-G3-197,36,60,0103000020110F00000100000005000000CDCCCCA790DF4741676666D5EBBA70C1CDCCCCA790DF4741343373F8E15371C1A4703D8640194341343373F8E15371C1A4703D8640194341676666D5EBBA70C1CDCCCCA790DF4741676666D5EBBA70C1
3542,4,Theta,14-G3,198,Theta-14-G3-198,37,60,0103000020110F00000100000005000000CDCCCCA790DF4741343373F8E15371C1CDCCCCA790DF4741676666D5EBBA70C1F6285CC9E0A54C41676666D5EBBA70C1F6285CC9E0A54C41343373F8E15371C1CDCCCCA790DF4741343373F8E15371C1
3543,4,Theta,14-G4,199,Theta-14-G4-199,38,60,0103000020110F0000010000000500000090C2757518B65041676666D5EBBA70C190C2757518B65041343373F8E15371C1F6285CC9E0A54C41343373F8E15371C1F6285CC9E0A54C41676666D5EBBA70C190C2757518B65041676666D5EBBA70C1
3544,4,Theta,14-G4,200,Theta-14-G4-200,39,60,0103000020110F0000010000000500000090C2757518B65041343373F8E15371C190C2757518B65041676666D5EBBA70C1A4703D8640195341676666D5EBBA70C1A4703D8640195341343373F8E15371C190C2757518B65041343373F8E15371C1
3545,4,Theta,15-G5,201,Theta-15-G5-201,40,60,0103000020110F00000100000005000000B81E0597687C5541676666D5EBBA70C1B81E0597687C5541343373F8E15371C1A4703D8640195341343373F8E15371C1A4703D8640195341676666D5EBBA70C1B81E0597687C5541676666D5EBBA70C1
3546,4,Theta,15-G5,202,Theta-15-G5-202,41,60,0103000020110F00000100000005000000B81E0597687C5541343373F8E15371C1B81E0597687C5541676666D5EBBA70C1CDCCCCA790DF5741676666D5EBBA70C1CDCCCCA790DF5741343373F8E15371C1B81E0597687C5541343373F8E15371C1
3547,4,Theta,15-G6,203,Theta-15-G6-203,42,60,0103000020110F00000100000005000000E27A94B8B8425A41676666D5EBBA70C1E27A94B8B8425A41343373F8E15371C1CDCCCCA790DF5741343373F8E15371C1CDCCCCA790DF5741676666D5EBBA70C1E27A94B8B8425A41676666D5EBBA70C1
3548,4,Theta,15-G6,204,Theta-15-G6-204,43,60,0103000020110F00000100000005000000E27A94B8B8425A41343373F8E15371C1E27A94B8B8425A41676666D5EBBA70C1F6285CC9E0A55C41676666D5EBBA70C1F6285CC9E0A55C41343373F8E15371C1E27A94B8B8425A41343373F8E15371C1
3549,4,Theta,16-G7,205,Theta-16-G7-205,44,60,0103000020110F000001000000050000000BD723DA08095F41676666D5EBBA70C10BD723DA08095F41343373F8E15371C1F6285CC9E0A55C41343373F8E15371C1F6285CC9E0A55C41676666D5EBBA70C10BD723DA08095F41676666D5EBBA70C1
3550,4,Theta,16-G7,206,Theta-16-G7-206,45,60,0103000020110F000001000000050000000BD723DA08095F41343373F8E15371C10BD723DA08095F41676666D5EBBA70C190C2757518B66041676666D5EBBA70C190C2757518B66041343373F8E15371C10BD723DA08095F41343373F8E15371C1
3551,4,Theta,16-G8,207,Theta-16-G8-207,46,60,0103000020110F000001000000050000009A99D97DACE76141676666D5EBBA70C19A99D97DACE76141343373F8E15371C190C2757518B66041343373F8E15371C190C2757518B66041676666D5EBBA70C19A99D97DACE76141676666D5EBBA70C1
3552,4,Theta,16-G8,208,Theta-16-G8-208,47,60,0103000020110F000001000000050000009A99D97DACE76141343373F8E15371C19A99D97DACE76141676666D5EBBA70C1A4703D8640196341676666D5EBBA70C1A4703D8640196341343373F8E15371C19A99D97DACE76141343373F8E15371C1
3553,4,Theta,13-G1,209,Theta-13-G1-209,32,61,0103000020110F00000100000005000000A4703D8640192341343373F8E15371C1A4703D86401923410000801BD8EC71C100000000000000000000801BD8EC71C10000000000000000343373F8E15371C1A4703D8640192341343373F8E15371C1
3554,4,Theta,13-G1,210,Theta-13-G1-210,33,61,0103000020110F00000100000005000000A4703D8640192341343373F8E15371C1A4703D8640193341343373F8E15371C1A4703D86401933410000801BD8EC71C1A4703D86401923410000801BD8EC71C1A4703D8640192341343373F8E15371C1
3555,4,Theta,13-G2,211,Theta-13-G2-211,34,61,0103000020110F00000100000005000000F6285CC9E0A53C41343373F8E15371C1F6285CC9E0A53C410000801BD8EC71C1A4703D86401933410000801BD8EC71C1A4703D8640193341343373F8E15371C1F6285CC9E0A53C41343373F8E15371C1
3556,4,Theta,13-G2,212,Theta-13-G2-212,35,61,0103000020110F00000100000005000000F6285CC9E0A53C41343373F8E15371C1A4703D8640194341343373F8E15371C1A4703D86401943410000801BD8EC71C1F6285CC9E0A53C410000801BD8EC71C1F6285CC9E0A53C41343373F8E15371C1
3557,4,Theta,14-G3,213,Theta-14-G3-213,36,61,0103000020110F00000100000005000000CDCCCCA790DF4741343373F8E15371C1CDCCCCA790DF47410000801BD8EC71C1A4703D86401943410000801BD8EC71C1A4703D8640194341343373F8E15371C1CDCCCCA790DF4741343373F8E15371C1
3558,4,Theta,14-G3,214,Theta-14-G3-214,37,61,0103000020110F00000100000005000000CDCCCCA790DF4741343373F8E15371C1F6285CC9E0A54C41343373F8E15371C1F6285CC9E0A54C410000801BD8EC71C1CDCCCCA790DF47410000801BD8EC71C1CDCCCCA790DF4741343373F8E15371C1
3559,4,Theta,14-G4,215,Theta-14-G4-215,38,61,0103000020110F0000010000000500000090C2757518B65041343373F8E15371C190C2757518B650410000801BD8EC71C1F6285CC9E0A54C410000801BD8EC71C1F6285CC9E0A54C41343373F8E15371C190C2757518B65041343373F8E15371C1
3560,4,Theta,14-G4,216,Theta-14-G4-216,39,61,0103000020110F0000010000000500000090C2757518B65041343373F8E15371C1A4703D8640195341343373F8E15371C1A4703D86401953410000801BD8EC71C190C2757518B650410000801BD8EC71C190C2757518B65041343373F8E15371C1
3561,4,Theta,15-G5,217,Theta-15-G5-217,40,61,0103000020110F00000100000005000000B81E0597687C5541343373F8E15371C1B81E0597687C55410000801BD8EC71C1A4703D86401953410000801BD8EC71C1A4703D8640195341343373F8E15371C1B81E0597687C5541343373F8E15371C1
3562,4,Theta,15-G5,218,Theta-15-G5-218,41,61,0103000020110F00000100000005000000B81E0597687C5541343373F8E15371C1CDCCCCA790DF5741343373F8E15371C1CDCCCCA790DF57410000801BD8EC71C1B81E0597687C55410000801BD8EC71C1B81E0597687C5541343373F8E15371C1
3563,4,Theta,15-G6,219,Theta-15-G6-219,42,61,0103000020110F00000100000005000000E27A94B8B8425A41343373F8E15371C1E27A94B8B8425A410000801BD8EC71C1CDCCCCA790DF57410000801BD8EC71C1CDCCCCA790DF5741343373F8E15371C1E27A94B8B8425A41343373F8E15371C1
3564,4,Theta,15-G6,220,Theta-15-G6-220,43,61,0103000020110F00000100000005000000E27A94B8B8425A41343373F8E15371C1F6285CC9E0A55C41343373F8E15371C1F6285CC9E0A55C410000801BD8EC71C1E27A94B8B8425A410000801BD8EC71C1E27A94B8B8425A41343373F8E15371C1
3565,4,Theta,16-G7,221,Theta-16-G7-221,44,61,0103000020110F000001000000050000000BD723DA08095F41343373F8E15371C10BD723DA08095F410000801BD8EC71C1F6285CC9E0A55C410000801BD8EC71C1F6285CC9E0A55C41343373F8E15371C10BD723DA08095F41343373F8E15371C1
3566,4,Theta,16-G7,222,Theta-16-G7-222,45,61,0103000020110F000001000000050000000BD723DA08095F41343373F8E15371C190C2757518B66041343373F8E15371C190C2757518B660410000801BD8EC71C10BD723DA08095F410000801BD8EC71C10BD723DA08095F41343373F8E15371C1
3567,4,Theta,16-G8,223,Theta-16-G8-223,46,61,0103000020110F000001000000050000009A99D97DACE76141343373F8E15371C19A99D97DACE761410000801BD8EC71C190C2757518B660410000801BD8EC71C190C2757518B66041343373F8E15371C19A99D97DACE76141343373F8E15371C1
3568,4,Theta,16-G8,224,Theta-16-G8-224,47,61,0103000020110F000001000000050000009A99D97DACE76141343373F8E15371C1A4703D8640196341343373F8E15371C1A4703D86401963410000801BD8EC71C19A99D97DACE761410000801BD8EC71C19A99D97DACE76141343373F8E15371C1
3569,4,Theta,13-H1,225,Theta-13-H1-225,32,62,0103000020110F00000100000005000000A4703D86401923410000801BD8EC71C1A4703D8640192341CDCC8C3ECE8572C10000000000000000CDCC8C3ECE8572C100000000000000000000801BD8EC71C1A4703D86401923410000801BD8EC71C1
3570,4,Theta,13-H1,226,Theta-13-H1-226,33,62,0103000020110F00000100000005000000A4703D8640192341CDCC8C3ECE8572C1A4703D86401923410000801BD8EC71C1A4703D86401933410000801BD8EC71C1A4703D8640193341CDCC8C3ECE8572C1A4703D8640192341CDCC8C3ECE8572C1
3571,4,Theta,13-H2,227,Theta-13-H2-227,34,62,0103000020110F00000100000005000000A4703D8640193341CDCC8C3ECE8572C1A4703D86401933410000801BD8EC71C1F6285CC9E0A53C410000801BD8EC71C1F6285CC9E0A53C41CDCC8C3ECE8572C1A4703D8640193341CDCC8C3ECE8572C1
3572,4,Theta,13-H2,228,Theta-13-H2-228,35,62,0103000020110F00000100000005000000A4703D8640194341CDCC8C3ECE8572C1F6285CC9E0A53C41CDCC8C3ECE8572C1F6285CC9E0A53C410000801BD8EC71C1A4703D86401943410000801BD8EC71C1A4703D8640194341CDCC8C3ECE8572C1
3573,4,Theta,14-H3,229,Theta-14-H3-229,36,62,0103000020110F00000100000005000000CDCCCCA790DF47410000801BD8EC71C1CDCCCCA790DF4741CDCC8C3ECE8572C1A4703D8640194341CDCC8C3ECE8572C1A4703D86401943410000801BD8EC71C1CDCCCCA790DF47410000801BD8EC71C1
3574,4,Theta,14-H3,230,Theta-14-H3-230,37,62,0103000020110F00000100000005000000CDCCCCA790DF4741CDCC8C3ECE8572C1CDCCCCA790DF47410000801BD8EC71C1F6285CC9E0A54C410000801BD8EC71C1F6285CC9E0A54C41CDCC8C3ECE8572C1CDCCCCA790DF4741CDCC8C3ECE8572C1
3575,4,Theta,14-H4,231,Theta-14-H4-231,38,62,0103000020110F00000100000005000000F6285CC9E0A54C41CDCC8C3ECE8572C1F6285CC9E0A54C410000801BD8EC71C190C2757518B650410000801BD8EC71C190C2757518B65041CDCC8C3ECE8572C1F6285CC9E0A54C41CDCC8C3ECE8572C1
3576,4,Theta,14-H4,232,Theta-14-H4-232,39,62,0103000020110F00000100000005000000A4703D8640195341CDCC8C3ECE8572C190C2757518B65041CDCC8C3ECE8572C190C2757518B650410000801BD8EC71C1A4703D86401953410000801BD8EC71C1A4703D8640195341CDCC8C3ECE8572C1
3577,4,Theta,15-H5,233,Theta-15-H5-233,40,62,0103000020110F00000100000005000000B81E0597687C55410000801BD8EC71C1B81E0597687C5541CDCC8C3ECE8572C1A4703D8640195341CDCC8C3ECE8572C1A4703D86401953410000801BD8EC71C1B81E0597687C55410000801BD8EC71C1
3578,4,Theta,15-H5,234,Theta-15-H5-234,41,62,0103000020110F00000100000005000000B81E0597687C5541CDCC8C3ECE8572C1B81E0597687C55410000801BD8EC71C1CDCCCCA790DF57410000801BD8EC71C1CDCCCCA790DF5741CDCC8C3ECE8572C1B81E0597687C5541CDCC8C3ECE8572C1
3579,4,Theta,15-H6,235,Theta-15-H6-235,42,62,0103000020110F00000100000005000000CDCCCCA790DF5741CDCC8C3ECE8572C1CDCCCCA790DF57410000801BD8EC71C1E27A94B8B8425A410000801BD8EC71C1E27A94B8B8425A41CDCC8C3ECE8572C1CDCCCCA790DF5741CDCC8C3ECE8572C1
3580,4,Theta,15-H6,236,Theta-15-H6-236,43,62,0103000020110F00000100000005000000F6285CC9E0A55C41CDCC8C3ECE8572C1E27A94B8B8425A41CDCC8C3ECE8572C1E27A94B8B8425A410000801BD8EC71C1F6285CC9E0A55C410000801BD8EC71C1F6285CC9E0A55C41CDCC8C3ECE8572C1
3581,4,Theta,16-H7,237,Theta-16-H7-237,44,62,0103000020110F000001000000050000000BD723DA08095F410000801BD8EC71C10BD723DA08095F41CDCC8C3ECE8572C1F6285CC9E0A55C41CDCC8C3ECE8572C1F6285CC9E0A55C410000801BD8EC71C10BD723DA08095F410000801BD8EC71C1
3582,4,Theta,16-H7,238,Theta-16-H7-238,45,62,0103000020110F000001000000050000000BD723DA08095F41CDCC8C3ECE8572C10BD723DA08095F410000801BD8EC71C190C2757518B660410000801BD8EC71C190C2757518B66041CDCC8C3ECE8572C10BD723DA08095F41CDCC8C3ECE8572C1
3583,4,Theta,16-H8,239,Theta-16-H8-239,46,62,0103000020110F000001000000050000009A99D97DACE761410000801BD8EC71C19A99D97DACE76141CDCC8C3ECE8572C190C2757518B66041CDCC8C3ECE8572C190C2757518B660410000801BD8EC71C19A99D97DACE761410000801BD8EC71C1
3584,4,Theta,16-H8,240,Theta-16-H8-240,47,62,0103000020110F000001000000050000009A99D97DACE76141CDCC8C3ECE8572C19A99D97DACE761410000801BD8EC71C1A4703D86401963410000801BD8EC71C1A4703D8640196341CDCC8C3ECE8572C19A99D97DACE76141CDCC8C3ECE8572C1
3585,4,Theta,13-H1,241,Theta-13-H1-241,32,63,0103000020110F00000100000005000000A4703D8640192341CDCC8C3ECE8572C1A4703D86401923419A999961C41E73C100000000000000009A999961C41E73C10000000000000000CDCC8C3ECE8572C1A4703D8640192341CDCC8C3ECE8572C1
3586,4,Theta,13-H1,242,Theta-13-H1-242,33,63,0103000020110F00000100000005000000A4703D8640192341CDCC8C3ECE8572C1A4703D8640193341CDCC8C3ECE8572C1A4703D86401933419A999961C41E73C1A4703D86401923419A999961C41E73C1A4703D8640192341CDCC8C3ECE8572C1
3587,4,Theta,13-H2,243,Theta-13-H2-243,34,63,0103000020110F00000100000005000000F6285CC9E0A53C419A999961C41E73C1A4703D86401933419A999961C41E73C1A4703D8640193341CDCC8C3ECE8572C1F6285CC9E0A53C41CDCC8C3ECE8572C1F6285CC9E0A53C419A999961C41E73C1
3588,4,Theta,13-H2,244,Theta-13-H2-244,35,63,0103000020110F00000100000005000000A4703D8640194341CDCC8C3ECE8572C1A4703D86401943419A999961C41E73C1F6285CC9E0A53C419A999961C41E73C1F6285CC9E0A53C41CDCC8C3ECE8572C1A4703D8640194341CDCC8C3ECE8572C1
3589,4,Theta,14-H3,245,Theta-14-H3-245,36,63,0103000020110F00000100000005000000CDCCCCA790DF4741CDCC8C3ECE8572C1CDCCCCA790DF47419A999961C41E73C1A4703D86401943419A999961C41E73C1A4703D8640194341CDCC8C3ECE8572C1CDCCCCA790DF4741CDCC8C3ECE8572C1
3590,4,Theta,14-H3,246,Theta-14-H3-246,37,63,0103000020110F00000100000005000000CDCCCCA790DF4741CDCC8C3ECE8572C1F6285CC9E0A54C41CDCC8C3ECE8572C1F6285CC9E0A54C419A999961C41E73C1CDCCCCA790DF47419A999961C41E73C1CDCCCCA790DF4741CDCC8C3ECE8572C1
3591,4,Theta,14-H4,247,Theta-14-H4-247,38,63,0103000020110F0000010000000500000090C2757518B650419A999961C41E73C1F6285CC9E0A54C419A999961C41E73C1F6285CC9E0A54C41CDCC8C3ECE8572C190C2757518B65041CDCC8C3ECE8572C190C2757518B650419A999961C41E73C1
3592,4,Theta,14-H4,248,Theta-14-H4-248,39,63,0103000020110F00000100000005000000A4703D8640195341CDCC8C3ECE8572C1A4703D86401953419A999961C41E73C190C2757518B650419A999961C41E73C190C2757518B65041CDCC8C3ECE8572C1A4703D8640195341CDCC8C3ECE8572C1
3593,4,Theta,15-H5,249,Theta-15-H5-249,40,63,0103000020110F00000100000005000000B81E0597687C5541CDCC8C3ECE8572C1B81E0597687C55419A999961C41E73C1A4703D86401953419A999961C41E73C1A4703D8640195341CDCC8C3ECE8572C1B81E0597687C5541CDCC8C3ECE8572C1
3594,4,Theta,15-H5,250,Theta-15-H5-250,41,63,0103000020110F00000100000005000000B81E0597687C5541CDCC8C3ECE8572C1CDCCCCA790DF5741CDCC8C3ECE8572C1CDCCCCA790DF57419A999961C41E73C1B81E0597687C55419A999961C41E73C1B81E0597687C5541CDCC8C3ECE8572C1
3595,4,Theta,15-H6,251,Theta-15-H6-251,42,63,0103000020110F00000100000005000000E27A94B8B8425A419A999961C41E73C1CDCCCCA790DF57419A999961C41E73C1CDCCCCA790DF5741CDCC8C3ECE8572C1E27A94B8B8425A41CDCC8C3ECE8572C1E27A94B8B8425A419A999961C41E73C1
3596,4,Theta,15-H6,252,Theta-15-H6-252,43,63,0103000020110F00000100000005000000F6285CC9E0A55C41CDCC8C3ECE8572C1F6285CC9E0A55C419A999961C41E73C1E27A94B8B8425A419A999961C41E73C1E27A94B8B8425A41CDCC8C3ECE8572C1F6285CC9E0A55C41CDCC8C3ECE8572C1
3597,4,Theta,16-H7,253,Theta-16-H7-253,44,63,0103000020110F000001000000050000000BD723DA08095F41CDCC8C3ECE8572C10BD723DA08095F419A999961C41E73C1F6285CC9E0A55C419A999961C41E73C1F6285CC9E0A55C41CDCC8C3ECE8572C10BD723DA08095F41CDCC8C3ECE8572C1
3598,4,Theta,16-H7,254,Theta-16-H7-254,45,63,0103000020110F000001000000050000000BD723DA08095F41CDCC8C3ECE8572C190C2757518B66041CDCC8C3ECE8572C190C2757518B660419A999961C41E73C10BD723DA08095F419A999961C41E73C10BD723DA08095F41CDCC8C3ECE8572C1
3599,4,Theta,16-H8,255,Theta-16-H8-255,46,63,0103000020110F000001000000050000009A99D97DACE76141CDCC8C3ECE8572C19A99D97DACE761419A999961C41E73C190C2757518B660419A999961C41E73C190C2757518B66041CDCC8C3ECE8572C19A99D97DACE76141CDCC8C3ECE8572C1
3600,4,Theta,16-H8,256,Theta-16-H8-256,47,63,0103000020110F000001000000050000009A99D97DACE76141CDCC8C3ECE8572C1A4703D8640196341CDCC8C3ECE8572C1A4703D86401963419A999961C41E73C19A99D97DACE761419A999961C41E73C19A99D97DACE76141CDCC8C3ECE8572C1
3601,4,Eta,1-A1,1,Eta-1-A1-1,48,48,0103000020110F00000100000005000000A4703D86401963413433B3A7B05064C1A4703D86401963419A999961C41E63C1AE47A18ED44A64419A999961C41E63C1AE47A18ED44A64413433B3A7B05064C1A4703D86401963413433B3A7B05064C1
3602,4,Eta,1-A1,2,Eta-1-A1-2,49,48,0103000020110F00000100000005000000B81E0597687C65413433B3A7B05064C1AE47A18ED44A64413433B3A7B05064C1AE47A18ED44A64419A999961C41E63C1B81E0597687C65419A999961C41E63C1B81E0597687C65413433B3A7B05064C1
3603,4,Eta,1-A2,3,Eta-1-A2-3,50,48,0103000020110F00000100000005000000C2F5689FFCAD66419A999961C41E63C1C2F5689FFCAD66413433B3A7B05064C1B81E0597687C65413433B3A7B05064C1B81E0597687C65419A999961C41E63C1C2F5689FFCAD66419A999961C41E63C1
3604,4,Eta,1-A2,4,Eta-1-A2-4,51,48,0103000020110F00000100000005000000C2F5689FFCAD66413433B3A7B05064C1C2F5689FFCAD66419A999961C41E63C1CDCCCCA790DF67419A999961C41E63C1CDCCCCA790DF67413433B3A7B05064C1C2F5689FFCAD66413433B3A7B05064C1
3605,4,Eta,2-A3,5,Eta-2-A3-5,52,48,0103000020110F00000100000005000000D8A330B0241169419A999961C41E63C1D8A330B0241169413433B3A7B05064C1CDCCCCA790DF67413433B3A7B05064C1CDCCCCA790DF67419A999961C41E63C1D8A330B0241169419A999961C41E63C1
3606,4,Eta,2-A3,6,Eta-2-A3-6,53,48,0103000020110F00000100000005000000D8A330B0241169413433B3A7B05064C1D8A330B0241169419A999961C41E63C1E27A94B8B8426A419A999961C41E63C1E27A94B8B8426A413433B3A7B05064C1D8A330B0241169413433B3A7B05064C1
3607,4,Eta,2-A4,7,Eta-2-A4-7,54,48,0103000020110F00000100000005000000EC51F8C04C746B419A999961C41E63C1EC51F8C04C746B413433B3A7B05064C1E27A94B8B8426A413433B3A7B05064C1E27A94B8B8426A419A999961C41E63C1EC51F8C04C746B419A999961C41E63C1
3608,4,Eta,2-A4,8,Eta-2-A4-8,55,48,0103000020110F00000100000005000000EC51F8C04C746B413433B3A7B05064C1EC51F8C04C746B419A999961C41E63C1F6285CC9E0A56C419A999961C41E63C1F6285CC9E0A56C413433B3A7B05064C1EC51F8C04C746B413433B3A7B05064C1
3609,4,Eta,3-A5,9,Eta-3-A5-9,56,48,0103000020110F000001000000050000000000C0D174D76D419A999961C41E63C10000C0D174D76D413433B3A7B05064C1F6285CC9E0A56C413433B3A7B05064C1F6285CC9E0A56C419A999961C41E63C10000C0D174D76D419A999961C41E63C1
3610,4,Eta,3-A5,10,Eta-3-A5-10,57,48,0103000020110F000001000000050000000000C0D174D76D413433B3A7B05064C10000C0D174D76D419A999961C41E63C10BD723DA08096F419A999961C41E63C10BD723DA08096F413433B3A7B05064C10000C0D174D76D413433B3A7B05064C1
3611,4,Eta,3-A6,11,Eta-3-A6-11,58,48,0103000020110F000001000000050000000BD743714E1D70419A999961C41E63C10BD743714E1D70413433B3A7B05064C10BD723DA08096F413433B3A7B05064C10BD723DA08096F419A999961C41E63C10BD743714E1D70419A999961C41E63C1
